name,swing precision,swing recall,swing fscore,woba
 LaMonte Wade Jr.,0.7274774774774775,0.6715176715176715,0.6983783783783785,0.298
 Patrick Mazeika,0.6382978723404256,0.656934306569343,0.6474820143884892,0.222
 Seby Zavala,0.6901709401709402,0.7727272727272727,0.7291196388261851,0.323
 Danny Mendick,0.7752808988764045,0.641860465116279,0.7022900763358778,0.344
 Seth Brown,0.6836158192090396,0.6967370441458733,0.6901140684410647,0.323
 Jake McCarthy,0.7317436661698957,0.7473363774733638,0.7394578313253013,0.337
 Kody Clemens,0.6962962962962963,0.714828897338403,0.7054409005628518,0.22
 Jared Walsh,0.7004662004662005,0.6597145993413831,0.679479932165065,0.278
 Nick Maton,0.651685393258427,0.703030303030303,0.6763848396501458,0.364
 Jeremy Pena,0.6332429990966576,0.7529538131041891,0.6879293424926398,0.309
 Gilberto Celestino,0.762987012987013,0.6573426573426573,0.7062359128474832,0.28
 Vladimir Guerrero Jr.,0.6746707978311387,0.7145200984413453,0.6940239043824702,0.351
 Cristian Pache,0.7306034482758621,0.735357917570499,0.732972972972973,0.207
 Lucius Fox,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.094
 Juan Soto,0.7410805300713558,0.5631293570875291,0.6399647887323945,0.376
 Leody Taveras,0.6650717703349283,0.6813725490196079,0.6731234866828087,0.297
 Oswaldo Cabrera,0.6586666666666666,0.7307692307692307,0.6928471248246844,0.322
 Oneil Cruz,0.583756345177665,0.5291411042944786,0.5551086082059533,0.32
 Sebastian  Rivero,0.6666666666666666,0.6923076923076923,0.6792452830188679,0.175
 Jazz Chisholm Jr.,0.7120535714285714,0.6758474576271186,0.6934782608695651,0.365
 Esteury Ruiz,0.6666666666666666,0.7142857142857143,0.689655172413793,0.197
 Andres Gimenez,0.6216955332725616,0.7089397089397089,0.662457503642545,0.364
 Jonathan Aranda,0.7074829931972789,0.6341463414634146,0.6688102893890675,0.264
 Nolan Jones,0.735632183908046,0.624390243902439,0.6754617414248021,0.297
 Alex Kirilloff,0.6925566343042071,0.7133333333333334,0.7027914614121511,0.286
 Josh Lowe,0.727735368956743,0.6651162790697674,0.6950182260024301,0.276
 Gavin Lux,0.7150127226463104,0.625139043381535,0.6670623145400594,0.328
 Mickey Moniak,0.575,0.7379679144385026,0.6463700234192037,0.223
 Jo Adell,0.659016393442623,0.6991304347826087,0.6784810126582279,0.278
 Seth Beer,0.7130044843049327,0.6943231441048034,0.7035398230088494,0.239
 Will Benson,0.7346938775510204,0.6,0.6605504587155964,0.212
 Bo Bichette,0.6782423812898654,0.7761557177615572,0.7239031770045387,0.347
 Dylan Carlson,0.7298787210584344,0.6775844421699079,0.7027600849256901,0.306
 Taylor Trammell,0.7219512195121951,0.6948356807511737,0.708133971291866,0.3
 Jerar Encarnacion,0.7081081081081081,0.7616279069767442,0.7338935574229694,0.236
 Christopher Morel,0.7120098039215687,0.7181705809641533,0.715076923076923,0.322
 Rodolfo Castro,0.7082494969818913,0.676923076923077,0.6922320550639135,0.314
 Bobby Dalbec,0.6676384839650146,0.662807525325615,0.6652142338416849,0.287
 Ryan Aguilar,0.6724137931034483,0.78,0.7222222222222223,0.197
 Adolis Garcia,0.6145910095799558,0.7348017621145374,0.6693418940609953,0.324
 Lourdes Gurriel Jr.,0.6917960088691796,0.6842105263157895,0.6879823594266814,0.327
 Brent Rooker Jr.,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.186
 Randy Arozarena,0.6360515021459228,0.6404494382022472,0.6382428940568476,0.336
 Nick Pratto,0.7094972067039106,0.6512820512820513,0.679144385026738,0.287
 Tres Barrera,0.6442307692307693,0.67,0.6568627450980393,0.187
 JJ Bleday,0.7297297297297297,0.7105263157894737,0.7200000000000001,0.266
 Spencer Steer,0.6983240223463687,0.5952380952380952,0.6426735218508998,0.287
 Payton Henry,0.7666666666666667,0.6571428571428571,0.7076923076923077,0.241
 Akil Baddoo,0.691415313225058,0.7078384798099763,0.6995305164319249,0.256
 Cal Mitchell,0.6783216783216783,0.6895734597156398,0.6839012925969448,0.281
 Andrew Knizner,0.654275092936803,0.654275092936803,0.654275092936803,0.275
 Bryan Reynolds,0.6606373815676141,0.7297811607992388,0.6934900542495479,0.349
 Conner Capel,0.7247706422018348,0.632,0.6752136752136753,0.371
 Mark Vientos,0.7362637362637363,0.7613636363636364,0.7486033519553074,0.252
 Royce Lewis,0.7567567567567568,0.7466666666666667,0.7516778523489932,0.37
 Adley Rutschman,0.6916461916461917,0.6106290672451193,0.6486175115207374,0.354
 Josh Rojas,0.7553956834532374,0.625,0.6840390879478827,0.326
 Ryan Kreidler,0.735632183908046,0.7231638418079096,0.7293447293447294,0.218
 Garrett Mitchell,0.8013698630136986,0.6842105263157895,0.7381703470031546,0.365
 MJ Melendez Jr.,0.7242083758937692,0.660148975791434,0.6906965416463712,0.31
 Brandon Marsh,0.6616628175519631,0.6467268623024831,0.654109589041096,0.296
 Jeter Downs,0.625,0.6976744186046512,0.6593406593406593,0.184
 Kyle Stowers,0.6911764705882353,0.7580645161290323,0.7230769230769231,0.316
 Sam Huff,0.6441947565543071,0.7577092511013216,0.6963562753036439,0.296
 Shea Langeliers,0.6708860759493671,0.7335640138408305,0.7008264462809917,0.296
 Luis Campusano,0.5643564356435643,0.7702702702702703,0.6514285714285714,0.257
 Sean Murphy,0.688034188034188,0.7105030891438658,0.6990881458966565,0.331
 Nick Senzel,0.7035971223021583,0.6820083682008368,0.6926345609065155,0.272
 Tommy Edman,0.666971637694419,0.6400351185250219,0.6532258064516129,0.318
 Nick Solak,0.7417218543046358,0.5925925925925926,0.6588235294117647,0.291
 Will Smith,0.7514851485148515,0.636744966442953,0.6893732970027248,0.349
 Jack Suwinski,0.7216494845360825,0.6109725685785536,0.661715057393653,0.311
 Santiago Espinal,0.7188208616780045,0.6708994708994709,0.6940339354132458,0.305
 Jose Miranda,0.6655948553054662,0.7246207701283547,0.693854748603352,0.329
 Bubba Thompson,0.6736842105263158,0.7901234567901234,0.7272727272727273,0.274
 Nolan Gorman,0.6686478454680534,0.7487520798668885,0.7064364207221349,0.316
 Keston Hiura,0.6934046345811051,0.7034358047016275,0.6983842010771993,0.334
 Jake Burger,0.6376021798365122,0.7335423197492164,0.6822157434402333,0.327
 Nick Allen,0.696078431372549,0.7370242214532872,0.7159663865546219,0.245
 Cooper Hummel,0.7791044776119403,0.6170212765957447,0.6886543535620053,0.262
 Josh H. Smith,0.7424593967517401,0.6142034548944337,0.6722689075630252,0.262
 Austin Hays,0.6210526315789474,0.6774530271398748,0.6480279580629057,0.314
 Darick Hall,0.6912280701754386,0.7216117216117216,0.7060931899641577,0.343
 Alex Call,0.7125984251968503,0.6241379310344828,0.6654411764705883,0.332
 Michael Toglia,0.7149122807017544,0.659919028340081,0.6863157894736842,0.285
 Nicky Lopez,0.6971098265895954,0.6782902137232846,0.6875712656784492,0.251
 Luke Raley,0.7202797202797203,0.7357142857142858,0.7279151943462897,0.271
 Matt Wallner,0.6991150442477876,0.6810344827586207,0.6899563318777293,0.311
 Cal Stevenson,0.7456140350877193,0.5743243243243243,0.648854961832061,0.224
 Jose Rojas,0.6717557251908397,0.704,0.6875,0.134
 Yordan Alvarez,0.6862326574172892,0.6372646184340932,0.6608427543679344,0.427
 Isaac Paredes,0.7329192546583851,0.6074646074646075,0.6643209007741028,0.323
 Mike Brosseau,0.6987577639751553,0.665680473372781,0.6818181818181819,0.338
 Taylor Walls,0.7758620689655172,0.6488156539649845,0.7066741446999439,0.252
 Luis Gonzalez,0.7280575539568346,0.6801075268817204,0.7032661570535095,0.299
 TJ Friedl Jr.,0.7228637413394919,0.6310483870967742,0.673842841765339,0.323
 Livan Soto,0.7610619469026548,0.7350427350427351,0.7478260869565218,0.424
 Buddy Kennedy,0.7919463087248322,0.6113989637305699,0.6900584795321637,0.271
 Triston Casas,0.7564102564102564,0.6082474226804123,0.6742857142857142,0.344
 Drew Waters,0.7156862745098039,0.6985645933014354,0.7070217917675544,0.347
 Luis Garcia,0.6002824858757062,0.6756756756756757,0.6357516828721017,0.303
 Tyler Freeman,0.6416184971098265,0.7070063694267515,0.6727272727272727,0.274
 Michael Harris II,0.6089965397923875,0.6717557251908397,0.6388384754990926,0.368
 Jarred Kelenic,0.7197640117994101,0.6740331491712708,0.6961483594864479,0.238
 Gabriel Arias,0.6907216494845361,0.6090909090909091,0.6473429951690821,0.294
 Alejandro Kirk,0.7069922308546059,0.5958840037418148,0.6467005076142132,0.347
 Jordan Diaz,0.8058252427184466,0.8556701030927835,0.83,0.275
 Gabriel Moreno,0.7165354330708661,0.6148648648648649,0.6618181818181817,0.326
 Geraldo Perdomo,0.7508813160987075,0.5955265610438024,0.6642411642411642,0.253
 Oswald Peraza,0.7721518987341772,0.7530864197530864,0.7625,0.371
 Tucupita Marcano,0.7387096774193549,0.6432584269662921,0.6876876876876877,0.249
 Lenyn Sosa,0.6097560975609756,0.684931506849315,0.6451612903225806,0.161
 Luis Robert Jr.,0.6151990349819059,0.8360655737704918,0.708825573314802,0.324
 Ha-Seong Kim,0.7238001958863859,0.6042518397383483,0.658645276292335,0.313
 Seiya Suzuki,0.7286501377410468,0.5682062298603652,0.6385033192516596,0.334
 Josh Jung,0.6054054054054054,0.6187845303867403,0.6120218579234973,0.28
 Kevin Smith,0.6688963210702341,0.7067137809187279,0.6872852233676975,0.226
 Nelson Velazquez,0.7380952380952381,0.7420212765957447,0.7400530503978779,0.291
 Ernie Clement,0.6602564102564102,0.6338461538461538,0.6467817896389324,0.209
 Alec Burleson,0.6907216494845361,0.788235294117647,0.7362637362637362,0.245
 Jose Barrero,0.6216931216931217,0.7605177993527508,0.6841339155749635,0.183
 Mark Contreras,0.7028985507246377,0.8362068965517241,0.763779527559055,0.189
 Bligh Madris,0.7368421052631579,0.6693227091633466,0.7014613778705636,0.231
 Zach Reks,0.671875,0.7166666666666667,0.6935483870967741,0.245
 Jake Meyers,0.6677740863787376,0.6568627450980392,0.6622734761120264,0.258
 Alan Trejo,0.6563706563706564,0.6827309236947792,0.6692913385826772,0.321
 Chas McCormick,0.674934725848564,0.6967654986522911,0.6856763925729443,0.326
 David MacKinnon,0.6607142857142857,0.5967741935483871,0.6271186440677966,0.181
 Wander Franco,0.7019230769230769,0.7312186978297162,0.7162714636140637,0.323
 Julio Rodriguez,0.6338432122370937,0.7053191489361702,0.6676737160120846,0.366
 Ezequiel Duran,0.6454545454545455,0.7244897959183674,0.6826923076923077,0.282
 Alek Thomas,0.6721536351165981,0.6380208333333334,0.6546426185704743,0.272
 Bobby Witt Jr.,0.6517783291976841,0.7035714285714286,0.6766852726492057,0.311
 Jordan Groshans,0.7264957264957265,0.6343283582089553,0.6772908366533865,0.278
 Ji Hwan Bae,0.8135593220338984,0.7619047619047619,0.7868852459016393,0.37
 Miguel Vargas,0.7378640776699029,0.6666666666666666,0.7004608294930875,0.2
 Ezequiel Tovar,0.6216216216216216,0.8214285714285714,0.7076923076923075,0.261
 Spencer Torkelson,0.7320703653585927,0.6703841387856257,0.6998706338939198,0.272
 Terrin Vavra,0.7473684210526316,0.7473684210526316,0.7473684210526316,0.303
 Richie Palacios,0.7368421052631579,0.6893939393939394,0.7123287671232876,0.258
 Steven Kwan,0.7415506958250497,0.5505535055350553,0.6319356204997881,0.341
 Jarren Duran,0.6795454545454546,0.6889400921658986,0.6842105263157894,0.284
 Ryan Jeffers,0.7168949771689498,0.6680851063829787,0.6916299559471365,0.287
 Peyton Burdick,0.7014218009478673,0.7789473684210526,0.7381546134663343,0.294
 Owen Miller,0.623155505107832,0.6245733788395904,0.6238636363636364,0.287
 Brendan Donovan,0.7116154873164219,0.5569487983281086,0.6248534583821804,0.349
 Bryson Stott,0.6954976303317536,0.6082901554404145,0.6489773355444998,0.289
 Jonah Bride,0.6433566433566433,0.4730077120822622,0.5451851851851852,0.257
 Kerry Carpenter,0.6916299559471366,0.7136363636363636,0.7024608501118568,0.342
 David Villar,0.7678018575851393,0.6702702702702703,0.7157287157287157,0.344
 Nate Eaton,0.6893617021276596,0.7297297297297297,0.7089715536105032,0.313
 David Hensley,0.8245614035087719,0.6527777777777778,0.7286821705426356,0.44
 CJ Abrams,0.64,0.7287128712871287,0.6814814814814815,0.267
 Riley Greene,0.6850899742930592,0.6429433051869723,0.6633478531425016,0.303
 Corbin Carroll,0.7073170731707317,0.6277056277056277,0.6651376146788991,0.358
 Gunnar Henderson,0.7747747747747747,0.6640926640926641,0.7151767151767152,0.343
 Michael Stefanic,0.7596153846153846,0.5851851851851851,0.6610878661087866,0.239
 Brett Baty,0.6944444444444444,0.6756756756756757,0.684931506849315,0.26
 Andrew Vaughn,0.65,0.6136801541425819,0.6313181367690783,0.327
 Vinnie Pasquantino,0.694560669456067,0.680327868852459,0.6873706004140786,0.365
 Korey Lee,0.7,0.7636363636363637,0.7304347826086957,0.192
 Michael Massey,0.673469387755102,0.7353760445682451,0.7030625832223701,0.302
 Will Brennan,0.631578947368421,0.7792207792207793,0.6976744186046512,0.385
 Vaughn Grissom,0.6459016393442623,0.7060931899641577,0.6746575342465753,0.345
 Miguel Cabrera,0.7132743362831858,0.6830508474576271,0.6978354978354979,0.29
 Nelson Cruz Jr.,0.6114864864864865,0.6605839416058394,0.6350877192982457,0.291
 David Peralta,0.6885474860335196,0.7435897435897436,0.7150108774474258,0.302
 Evan Longoria,0.6460674157303371,0.5707196029776674,0.6060606060606061,0.315
 Charlie Blackmon,0.712280701754386,0.6612377850162866,0.6858108108108109,0.356
 Martin Maldonado,0.6775568181818182,0.6671328671328671,0.6723044397463003,0.26
 Donovan Solano,0.6941015089163237,0.635678391959799,0.6636065573770491,0.349
 Andrew McCutchen,0.7772455089820359,0.6438492063492064,0.7042864894194248,0.345
 Justin Turner,0.720491029272899,0.6395641240569991,0.677619893428064,0.356
 Joey Votto,0.7228260869565217,0.7131367292225201,0.717948717948718,0.328
 Elvis Andrus,0.6871961102106969,0.6109510086455331,0.6468344774980931,0.295
 Carlos Santana,0.7238193018480493,0.6911764705882353,0.7071213640922769,0.317
 Brandon Belt,0.7658045977011494,0.6712846347607053,0.7154362416107382,0.365
 Yuli Gurriel,0.6731141199226306,0.6225402504472272,0.6468401486988847,0.285
 Miguel Rojas,0.6525157232704403,0.6758957654723127,0.664,0.261
 Eduardo Escobar,0.6150870406189555,0.6708860759493671,0.6417759838546921,0.282
 Tommy Pham,0.7627118644067796,0.6149068322981367,0.6808803301237963,0.338
 J.D. Martinez,0.6788766788766789,0.7513513513513513,0.713277742142399,0.355
 Paul Goldschmidt,0.7021660649819494,0.6150197628458498,0.6557100716392752,0.355
 Sandy Leon,0.7311827956989247,0.5811965811965812,0.6476190476190478,0.173
 Jose Altuve,0.595903165735568,0.6118546845124283,0.6037735849056604,0.406
 Jean Segura,0.6216216216216216,0.6505823627287853,0.6357723577235772,0.249
 Starling Marte,0.6398243045387995,0.7152209492635024,0.6754250386398764,0.278
 Travis d'Arnaud,0.7668067226890757,0.7403651115618661,0.7533539731682147,0.317
 Josh Donaldson,0.677570093457944,0.6590909090909091,0.6682027649769585,0.276
 Freddie Freeman,0.7295285359801489,0.7525597269624573,0.740865182696346,0.415
 Yasmani Grandal,0.6905444126074498,0.617157490396927,0.6517917511832318,0.29
 Jason Heyward,0.6888888888888889,0.631578947368421,0.6589902568644818,0.357
 DJ LeMahieu,0.7152406417112299,0.541497975708502,0.6163594470046083,0.316
 Mike Moustakas,0.6952908587257618,0.7090395480225988,0.7020979020979021,0.308
 Anthony Rizzo,0.6328800988875154,0.6408010012515645,0.6368159203980098,0.312
 Giancarlo Stanton,0.6714285714285714,0.6068866571018652,0.6375282592313489,0.305
 Salvador Perez,0.5622202327663384,0.784019975031211,0.6548488008342023,0.299
 Wilmer Flores,0.6768377253814147,0.6296774193548387,0.6524064171122995,0.378
 Avisail Garcia,0.6440677966101694,0.7638190954773869,0.6988505747126437,0.241
 Christian Bethancourt,0.5752773375594294,0.7707006369426752,0.6588021778584392,0.268
 Carlos Perez,0.6561514195583596,0.6459627329192547,0.6510172143974962,0.291
 Marcell Ozuna,0.6791120080726539,0.7010416666666667,0.6899026140440799,0.373
 Rafael Ortega,0.7352941176470589,0.6218905472636815,0.6738544474393531,0.288
 Jesus Aguilar,0.6555023923444976,0.5732217573221757,0.6116071428571428,0.281
 Jon Berti,0.7828125,0.6715817694369973,0.7229437229437229,0.291
 Brandon Crawford,0.6832740213523132,0.7456310679611651,0.713091922005571,0.262
 C.J. Cron,0.6613226452905812,0.6382978723404256,0.6496062992125984,0.317
 Yan Gomes,0.6384505021520803,0.6846153846153846,0.6607275426874536,0.313
 Robbie Grossman,0.7978910369068541,0.6102150537634409,0.6915460776846917,0.309
 Josh Harrison,0.7313432835820896,0.6774193548387096,0.7033492822966507,0.248
 Aaron Hicks,0.7465753424657534,0.6204933586337761,0.6777202072538859,0.315
 Kyle Higashioka,0.6949891067538126,0.6758474576271186,0.6852846401718582,0.283
 Eric Hosmer,0.6320754716981132,0.6568627450980392,0.6442307692307692,0.269
 James McCann,0.6545454545454545,0.7078651685393258,0.680161943319838,0.274
 Brad Miller,0.6724137931034483,0.5693430656934306,0.6166007905138339,0.3
 Austin Nola,0.7389558232931727,0.5661538461538461,0.6411149825783972,0.22
 Anthony Rendon,0.7781456953642384,0.6420765027322405,0.7035928143712575,0.312
 Marcus Semien,0.7755458515283843,0.7326732673267327,0.7535002121340688,0.35
 George Springer III,0.7772511848341233,0.7263064658990257,0.750915750915751,0.321
 Christian Vazquez,0.6530249110320284,0.6541889483065954,0.6536064113980409,0.264
 Kolten Wong,0.7233009708737864,0.6696629213483146,0.6954492415402568,0.22
 Ildemaro Vargas,0.7101063829787234,0.6238317757009346,0.6641791044776119,0.272
 Randal Grichuk,0.6344827586206897,0.6734992679355783,0.6534090909090909,0.331
 Jake Marisnick,0.7444444444444445,0.7657142857142857,0.7549295774647887,0.294
 Mike Trout,0.7743813682678311,0.6981627296587927,0.7342995169082126,0.367
 Bryce Harper,0.6084070796460177,0.7902298850574713,0.6875,0.373
 Jose Abreu,0.6268221574344023,0.6508577194752775,0.6386138613861385,0.289
 Elias Diaz,0.6469366562824507,0.762545899632803,0.7000000000000001,0.316
 Omar Narvaez,0.7671957671957672,0.6872037914691943,0.7250000000000001,0.246
 Eugenio Suarez,0.7323321554770318,0.6616121308858739,0.6951781970649895,0.315
 Gio Urshela,0.6521739130434783,0.7377049180327869,0.6923076923076924,0.307
 Jonathan Schoop,0.6793650793650794,0.7482517482517482,0.7121464226289518,0.248
 Nolan Arenado,0.6218568665377177,0.6534552845528455,0.6372646184340932,0.336
 Tucker Barnhart,0.6962025316455697,0.6346153846153846,0.663983903420523,0.249
 Kyle Farmer,0.6463878326996197,0.617059891107078,0.6313834726090993,0.312
 Mitch Haniger,0.7471264367816092,0.65,0.6951871657754011,0.277
 Enrique Hernandez,0.698780487804878,0.6563573883161512,0.67690490253987,0.282
 Jake Lamb,0.743801652892562,0.7317073170731707,0.7377049180327868,0.266
 Luke Maile,0.71280276816609,0.6242424242424243,0.6655896607431341,0.308
 Max Muncy,0.6809290953545232,0.5609264853977844,0.6151297625621203,0.347
 Wil Myers,0.6638655462184874,0.5622775800711743,0.6088631984585741,0.243
 Chris Owings,0.6491228070175439,0.74,0.6915887850467289,0.141
 AJ Pollock,0.6411149825783972,0.7049808429118773,0.6715328467153284,0.227
 Jon Singleton,0.69375,0.6379310344827587,0.6646706586826349,0.26
 Michael A. Taylor,0.6622998544395924,0.6935975609756098,0.6775874906924795,0.313
 Trayce Thompson,0.7238493723849372,0.6383763837638377,0.6784313725490196,0.281
 Luke Voit III,0.7,0.7424242424242424,0.7205882352941176,0.251
 Christian Walker,0.7380330722367275,0.715008431703204,0.726338329764454,0.364
 Mike Zunino,0.6325088339222615,0.6193771626297578,0.6258741258741259,0.26
 Matt Carpenter,0.7364532019704434,0.604040404040404,0.6637069922308546,0.283
 Corey Dickerson,0.5969696969696969,0.7216117216117216,0.6533996683250415,0.277
 Darin Ruf,0.776595744680851,0.5367647058823529,0.6347826086956521,0.287
 Mike Yastrzemski,0.7552986512524085,0.6182965299684543,0.6799653078924546,0.331
 Willson Contreras,0.6520763187429854,0.6883886255924171,0.6697406340057637,0.347
 Kris Bryant,0.7048832271762208,0.7078891257995735,0.7063829787234043,0.319
 Mark Canha,0.7238493723849372,0.5884353741496599,0.649155722326454,0.335
 Curt Casali,0.7588235294117647,0.6898395721925134,0.7226890756302521,0.238
 Nick Castellanos,0.6001655629139073,0.7512953367875648,0.6672802577082375,0.323
 Brandon Drury,0.6544378698224852,0.6903870162297129,0.6719319562575942,0.331
 Aaron Judge,0.7457627118644068,0.663013698630137,0.7019579405366209,0.418
 Manny Machado,0.7046580773042617,0.6882865440464666,0.6963761018609208,0.33
 Joc Pederson,0.6580152671755726,0.6630769230769231,0.660536398467433,0.336
 Henry Ramos,0.6486486486486487,0.7111111111111111,0.6784452296819788,0.303
 J.T. Realmuto,0.6866158868335147,0.7003329633740288,0.6934065934065934,0.332
 Hunter Renfroe,0.6528599605522682,0.7050053248136315,0.677931387608807,0.317
 Eddie Rosario,0.5966029723991507,0.7317708333333334,0.6573099415204678,0.342
 Christian Yelich,0.7074517019319227,0.6799292661361627,0.6934174932371505,0.345
 Whit Merrifield,0.6885714285714286,0.7046783625730995,0.6965317919075145,0.312
 Xander Bogaerts,0.7095141700404858,0.5930626057529611,0.6460829493087556,0.331
 Hanser Alberto,0.6043956043956044,0.8461538461538461,0.7051282051282052,0.279
 Jorge Polanco,0.6723484848484849,0.6574074074074074,0.6647940074906368,0.348
 Kole Calhoun,0.6995305164319249,0.6995305164319249,0.6995305164319249,0.304
 Adam Duvall,0.6345454545454545,0.6357012750455373,0.635122838944495,0.366
 Kevin Kiermaier,0.7320574162679426,0.7205651491365777,0.72626582278481,0.333
 Chad Wallach,0.6915887850467289,0.7003154574132492,0.6959247648902821,0.288
 Jorge Alfaro,0.5833333333333334,0.7974683544303798,0.6737967914438503,0.223
 Jurickson Profar,0.736784140969163,0.6875642343268242,0.7113237639553428,0.3
 Javier Baez,0.5451713395638629,0.6791720569210866,0.6048387096774193,0.258
 Jake Cave,0.6886792452830188,0.6656534954407295,0.6769706336939721,0.289
 Cam Gallagher,0.7245283018867924,0.7007299270072993,0.712430426716141,0.161
 Austin Hedges,0.6703296703296703,0.7305389221556886,0.6991404011461317,0.209
 Francisco Lindor,0.7121346324180691,0.6961038961038961,0.7040280210157618,0.342
 Rougned Odor,0.6830985915492958,0.7132352941176471,0.697841726618705,0.291
 Austin Slater,0.7317880794701986,0.6424418604651163,0.6842105263157895,0.313
 Trevor Story,0.6842105263157895,0.680628272251309,0.6824146981627297,0.214
 Garrett Stubbs,0.6666666666666666,0.6532663316582915,0.6598984771573604,0.265
 Daniel Vogelbach,0.6985446985446986,0.5067873303167421,0.5874125874125874,0.322
 Gary Sanchez,0.6754385964912281,0.5778611632270169,0.6228513650151669,0.329
 Max Kepler,0.7405475880052151,0.696078431372549,0.7176247631080227,0.336
 Ji Man Choi,0.71875,0.7263157894736842,0.7225130890052356,0.285
 Jackie Bradley Jr.,0.7155963302752294,0.6872246696035242,0.701123595505618,0.18
 Taylor Motter,0.6975308641975309,0.6975308641975309,0.6975308641975309,0.204
 Jeimer Candelario,0.6915094339622642,0.6831314072693383,0.6872948898265354,0.347
 Yonathan Daza,0.5923566878980892,0.6992481203007519,0.6413793103448275,0.286
 Ramon Urias,0.7156105100463679,0.6889880952380952,0.7020470053070509,0.317
 Nick Ahmed,0.6726342710997443,0.6658227848101266,0.6692111959287531,0.247
 Brian Anderson,0.7155172413793104,0.6926286509040334,0.703886925795053,0.298
 Austin Barnes,0.7808219178082192,0.6386554621848739,0.7026194144838213,0.204
 Josh Bell,0.6829511465603191,0.7120582120582121,0.6972010178117048,0.323
 Mookie Betts,0.7804610318331504,0.6139896373056994,0.6872885451909134,0.427
 Victor Caratini,0.7603833865814696,0.6449864498644986,0.6979472140762463,0.31
 J.D. Davis,0.751730959446093,0.7867494824016563,0.768841679312089,0.32
 Nick Martini,0.7422680412371134,0.6486486486486487,0.6923076923076923,0.358
 Harold Castro,0.5917602996254682,0.7181818181818181,0.648870636550308,0.259
 Orlando Arcia,0.7160048134777377,0.650984682713348,0.6819484240687679,0.338
 Raimel Tapia,0.5508196721311476,0.6131386861313869,0.5803108808290156,0.288
 Teoscar Hernandez,0.6590189873417721,0.7300613496932515,0.6927234927234927,0.331
 Ketel Marte,0.7370517928286853,0.6684733514001807,0.7010895310279488,0.359
 Eric Haase,0.6605960264900662,0.7215189873417721,0.68971477960242,0.233
 Brandon Nimmo,0.7785171102661597,0.6242378048780488,0.6928934010152283,0.35
 Jace Peterson,0.7386706948640483,0.6007371007371007,0.6626016260162603,0.278
 Trea Turner,0.6423948220064725,0.7372330547818013,0.6865542585386943,0.33
 Matt Beaty,0.6666666666666666,0.6875,0.676923076923077,0.3
 Kevin Pillar,0.647239263803681,0.7250859106529209,0.6839546191247973,0.286
 Jacob Stallings,0.7191011235955056,0.5967365967365967,0.6522292993630573,0.27
 Jose Ramirez,0.6867356538099718,0.6784386617100372,0.6825619448340347,0.341
 Alex Bregman,0.7465825446898002,0.6120689655172413,0.6726669824727617,0.357
 Joey Gallo,0.7057949479940565,0.7164404223227753,0.7110778443113773,0.319
 Carson Kelly,0.7208121827411168,0.6311111111111111,0.6729857819905213,0.253
 Corey Seager,0.7437722419928826,0.8348868175765646,0.7867001254705145,0.434
 Jesse Winker,0.7655367231638418,0.6674876847290641,0.7131578947368422,0.269
 Tom Murphy,0.7216828478964401,0.7311475409836066,0.7263843648208469,0.367
 Travis Jankowski,0.8023809523809524,0.5891608391608392,0.6794354838709677,0.312
 Rob Refsnyder,0.7645502645502645,0.608421052631579,0.6776084407971863,0.316
 Joey Meneses,0.6492890995260664,0.6419868791002812,0.6456173421300659,0.317
 Miguel Andujar,0.6455696202531646,0.6375,0.6415094339622641,0.285
 Jason Vosler,0.7304964539007093,0.7103448275862069,0.7202797202797203,0.241
 Franchy Cordero,0.6984126984126984,0.6717557251908397,0.6848249027237354,0.286
 Franmil Reyes,0.6830985915492958,0.7132352941176471,0.697841726618705,0.226
 Dansby Swanson,0.7495238095238095,0.7051971326164874,0.72668513388735,0.324
 Kevin Newman,0.7247058823529412,0.6484210526315789,0.6844444444444444,0.295
 Chris Taylor,0.7699248120300752,0.7170868347338936,0.7425670775924583,0.334
 Carlos Correa,0.6744930629669157,0.620215897939156,0.6462167689161554,0.311
 Brett Phillips,0.7592592592592593,0.6949152542372882,0.7256637168141593,0.227
 Tyrone Taylor,0.646551724137931,0.7009345794392523,0.6726457399103138,0.258
 Byron Buxton,0.7178362573099415,0.7274074074074074,0.7225901398086828,0.311
 Edwin Rios,0.6666666666666666,0.6233766233766234,0.6442953020134228,0.219
 DJ Stewart,0.7520661157024794,0.7878787878787878,0.7695560253699788,0.402
 Taylor Ward,0.7313019390581718,0.6683544303797468,0.6984126984126984,0.329
 Tomas Nido,0.5365853658536586,0.75,0.6255924170616114,0.128
 Zach Remillard,0.7554585152838428,0.6383763837638377,0.6920000000000001,0.277
 Patrick Wisdom,0.7366548042704626,0.6946308724832215,0.7150259067357513,0.33
 Joey Wendle,0.6416184971098265,0.6271186440677966,0.6342857142857142,0.255
 Matt Olson,0.6938291139240507,0.7135882831570383,0.7035699959887685,0.406
 Matt Duffy,0.7220543806646526,0.6547945205479452,0.6867816091954023,0.278
 Manuel Margot,0.6966731898238747,0.6833013435700576,0.6899224806201549,0.287
 Pablo Reyes,0.8,0.6222222222222222,0.7000000000000001,0.325
 Jorge Mateo,0.6434359805510534,0.6880415944540728,0.6649916247906198,0.26
 Tyler Heineman,0.6666666666666666,0.59375,0.628099173553719,0.301
